-0.841471,-0.997527,-0.757392,-0.216442,0.410473,0.874359,0.990974,0.714001,0.153446,-0.468054,-0.903655,-0.980349,-0.667675,-0.089819,0.523711,0.929237,0.965696,0.618606,0.025823,-0.577216,-0.951001,-0.947074,-0.566995,0.038279,0.628349,0.968857,0.924561,0.513054,-0.102223,-0.676900,-0.982731,-0.898248,-0.457005,0.165748,0.722670,0.992568,0.868244,0.399078,-0.228591,-0.765470,-0.998325,-0.834673,-0.339511,0.290495,0.805125,0.999981,0.797671,0.278549,-0.351206,-0.841471
-0.891207,-0.985526,-0.688421,-0.117894,0.499458,0.918438,0.972640,0.640536,0.054028,-0.553938,-0.941895,-0.955757,-0.590018,0.010060,0.606142,0.961482,0.934947,0.537077,-0.074106,-0.655855,-0.977117,-0.910294,-0.481928,0.137848,0.702874,0.988737,0.881902,0.424798,-0.201023,-0.747004,-0.996295,-0.849885,-0.365924,0.263372,0.788064,0.999758,0.814376,0.305545,-0.324639,-0.825886,-0.999113,-0.775520,-0.243911,0.384572,0.860314,0.994363,0.733478,0.181275,-0.442925,-0.891207
-0.932039,-0.963679,-0.612572,-0.018168,0.583452,0.953340,0.944588,0.560671,-0.045929,-0.634288,-0.970724,-0.921616,-0.506466,0.109838,0.682517,0.984119,0.894856,0.450181,-0.173295,-0.727942,-0.993470,-0.864420,-0.392045,0.236039,0.770375,0.998739,0.830431,0.332298,-0.297814,-0.809643,-0.999904,-0.793030,-0.271186,0.358365,0.845584,0.996959,0.752370,0.208960,-0.417444,-0.878050,-0.989918,-0.708618,-0.145874,0.474807,0.906908,0.978810,0.661955,0.082190,-0.530219,-0.932039
-0.963558,-0.932203,-0.530601,0.081740,0.661617,0.978717,0.907098,0.475204,-0.145428,-0.708300,-0.989854,-0.878266,-0.417854,0.208518,0.752073,0.996924,0.845825,0.358787,-0.270752,-0.792755,-0.999897,-0.809908,-0.298245,0.331873,0.830179,0.998762,0.770663,0.236478,-0.391630,-0.864193,-0.993522,-0.728251,-0.173739,0.449778,0.894655,0.984199,0.682847,0.110286,-0.506077,-0.921440,-0.970833,-0.634637,-0.046380,0.560297,0.944440,0.953477,0.583819,-0.017716,-0.612215,-0.963558
-0.985450,-0.891412,-0.443330,0.180831,0.733171,0.994315,0.860544,0.384989,-0.243474,-0.775235,-0.999094,-0.826140,-0.325066,0.305115,0.814114,0.999768,0.788342,0.263808,-0.365504,-0.849647,-0.996333,-0.747304,-0.201465,0.424390,0.881689,0.988805,0.703195,0.138295,-0.481532,-0.910108,-0.977213,-0.656196,-0.074556,0.536696,0.934787,0.961606,0.606501,0.010511,-0.589654,-0.955624,-0.942047,-0.554314,0.053577,0.640189,0.972535,0.918617,0.499849,-0.117446,-0.688094,-0.985450
-0.997495,-0.841715,-0.351628,0.278115,0.797399,0.999978,0.805392,0.290927,-0.339086,-0.834424,-0.998351,-0.765761,-0.229031,0.398664,0.868020,0.992622,0.722982,0.166193,-0.456604,-0.898049,-0.982815,-0.677233,-0.102672,0.512667,0.924388,0.968968,0.628700,0.038730,-0.566623,-0.946929,-0.951140,-0.577584,0.025372,0.618252,0.965578,0.929404,0.524095,-0.089370,-0.667339,-0.980260,-0.903848,-0.468452,0.153000,0.713685,0.990913,0.874578,0.410885,-0.216001,-0.757097,-0.997495
-0.999574,-0.783607,-0.256414,0.372621,0.853660,0.995649,0.742193,0.193959,-0.431311,-0.885276,-0.987633,-0.697729,-0.130707,0.488229,0.913254,0.975559,0.650398,0.066917,-0.543141,-0.937479,-0.959476,-0.600395,-0.002853,0.595821,0.957852,0.939450,0.547924,-0.061222,-0.646053,-0.974289,-0.915564,-0.493202,0.125047,0.693630,0.986722,0.887915,0.436453,-0.188357,-0.738357,-0.995101,-0.856618,-0.377910,0.250893,0.780049,0.999391,0.821801,0.317815,-0.312399,-0.818536,-0.999574
-0.991665,-0.717670,-0.158637,0.463403,0.901392,0.981372,0.671579,0.095052,-0.519226,-0.927282,-0.967047,-0.622727,-0.031077,0.572916,0.949363,0.948748,0.571316,-0.033026,-0.624252,-0.967542,-0.926550,-0.517558,0.096994,0.673023,0.981745,0.900545,0.461673,-0.160563,-0.719028,-0.991914,-0.870840,-0.403891,0.223472,0.762078,0.998007,0.837556,0.344450,-0.285463,-0.801997,-1.000000,-0.800830,-0.283592,0.346280,0.838620,0.997882,0.760813,0.221570,-0.405675,-0.871797,-0.991665
-0.973848,-0.644563,-0.059275,0.549555,0.940117,0.957290,0.594253,-0.004804,-0.601954,-0.960024,-0.936798,-0.541502,0.068864,0.651879,0.975986,0.912457,0.486526,-0.132640,-0.699126,-0.987937,-0.884367,-0.429550,0.195872,0.743499,0.995829,0.852642,0.370810,-0.258299,-0.784818,-0.999629,-0.817414,-0.310545,0.319664,0.822911,0.999321,0.778827,0.249005,-0.379716,-0.857623,-0.994906,-0.737040,-0.186441,0.438207,0.888811,0.986404,0.692223,0.123111,-0.494898,-0.916347,-0.973848
-0.946300,-0.565015,0.040679,0.630216,0.969449,0.923643,0.510991,-0.104612,-0.678667,-0.983173,-0.897190,-0.454867,0.168116,0.724328,0.992857,0.867050,0.396874,-0.230929,-0.767014,-0.998461,-0.833347,-0.337250,0.292793,0.806547,0.999963,0.796220,0.276241,-0.353454,-0.842766,-0.997355,-0.755822,-0.214096,0.412662,0.875523,0.990649,0.712317,0.151072,-0.470175,-0.904681,-0.979872,-0.665885,-0.087426,0.525756,0.930122,0.965069,0.616717,0.023422,-0.579176,-0.951741,-0.946300
-0.909297,-0.479822,0.140226,0.704580,0.989094,0.880767,0.422623,-0.203375,-0.748598,-0.996498,-0.848616,-0.363687,0.265689,0.789540,0.999808,0.812979,0.303257,-0.326910,-0.827238,-0.999009,-0.774001,-0.241581,0.386789,0.861536,0.994105,0.731843,0.178912,-0.445077,-0.892294,-0.985116,-0.686677,-0.115508,0.501537,0.919386,0.972079,0.638689,0.051629,-0.555936,-0.942699,-0.955048,-0.588077,0.012461,0.608051,0.962139,0.934092,0.535049,-0.076501,-0.657667,-0.977625,-0.909297
-0.863209,-0.389834,0.238373,0.771904,0.998857,0.829090,0.330032,-0.300106,-0.811050,-0.999867,-0.791564,-0.268873,0.360607,0.846864,0.996769,0.750785,0.206610,-0.419625,-0.879197,-0.989575,-0.706921,-0.143498,0.476920,0.907917,0.978315,0.660153,0.079796,-0.532254,-0.932907,-0.963035,-0.610671,-0.015766,0.585401,0.954063,0.943797,0.558680,-0.048329,-0.636143,-0.971299,-0.920681,-0.504394,0.112225,0.684271,0.984543,0.893781,0.448034,-0.175660,-0.729587,-0.993742,-0.863209
-0.808496,-0.295951,0.334138,0.831516,0.998639,0.769130,0.234143,-0.393839,-0.865399,-0.993246,-0.726603,-0.171373,0.451922,0.895725,0.983771,0.681090,0.107898,-0.508147,-0.922371,-0.970254,-0.632778,-0.043981,0.562285,0.945227,0.952750,0.581867,-0.020118,-0.614112,-0.964198,-0.931330,-0.528564,0.084134,0.663416,0.979207,0.906084,0.473089,-0.147804,-0.709994,-0.990193,-0.877115,-0.415670,0.210867,0.753654,0.997109,0.844541,0.356543,-0.273063,-0.794217,-0.999929,-0.808496
-0.745705,-0.199112,0.426564,0.882820,0.988443,0.701485,0.135915,-0.483636,-0.911100,-0.976700,-0.654381,-0.072160,0.538721,0.935637,0.960944,0.604589,0.008109,-0.591592,-0.956329,-0.941238,-0.552313,0.055976,0.642033,0.973091,0.917665,0.497767,-0.119831,-0.689835,-0.985855,-0.890321,-0.441175,0.183193,0.734802,0.994568,0.859318,0.382771,-0.245803,-0.776750,-0.999193,-0.824784,-0.322794,0.307402,0.815506,0.999713,0.786862,0.261490,-0.367738,-0.850911,-0.996125,-0.745705
-0.675463,-0.100282,0.514728,0.925302,0.968372,0.626830,0.036329,-0.568601,-0.947698,-0.950396,-0.575622,0.027773,0.620138,0.966200,0.928514,0.522048,-0.091762,-0.669126,-0.980732,-0.902818,-0.466329,0.155373,0.715365,0.991234,0.873411,0.408693,-0.218346,-0.758665,-0.997662,-0.840415,-0.349379,0.280422,0.798846,0.999991,0.803966,0.288628,-0.341345,-0.835745,-0.998210,-0.764213,-0.226692,0.400866,0.869210,0.992328,0.721320,0.163824,-0.458739,-0.899104,-0.982368,-0.675463
-0.598472,-0.000451,0.597749,0.958539,0.938624,0.545913,-0.063620,-0.647885,-0.974827,-0.914595,-0.491111,0.127430,0.695358,0.987110,0.886808,0.434290,-0.190716,-0.739975,-0.995336,-0.855377,-0.375685,0.253218,0.781550,0.999472,0.820430,0.315536,-0.314680,-0.819914,-0.999501,-0.782113,-0.254091,0.374849,0.854909,0.995422,0.740581,0.191602,-0.433477,-0.886390,-0.987254,-0.696007,-0.128325,0.490324,0.914230,0.975028,0.648572,0.064521,-0.545157,-0.938312,-0.958796,-0.598472
-0.515501,0.099384,0.674797,0.982199,0.899498,0.459541,-0.162933,-0.720695,-0.992216,-0.869656,-0.401693,0.225812,0.763631,0.998156,0.836241,0.342193,-0.287764,-0.803429,-0.999994,-0.799389,-0.281288,0.348533,0.839926,0.997723,0.759252,0.219227,-0.407869,-0.872971,-0.991352,-0.715996,-0.156265,0.465530,0.902429,0.980908,0.669797,0.092661,-0.521278,-0.928179,-0.966433,-0.620846,-0.028676,0.574884,0.950115,0.947986,0.569343,-0.035427,-0.626127,-0.968146,-0.925644,-0.515501
-0.427380,0.198227,0.745104,0.996045,0.851385,0.368578,-0.260619,-0.786304,-0.999691,-0.816028,-0.308261,0.321939,0.824274,0.999229,0.777318,0.246677,-0.381937,-0.858856,-0.994661,-0.735414,-0.184080,0.440365,0.889909,0.986006,0.690488,0.120727,-0.496984,-0.917306,-0.973299,-0.642724,-0.056877,0.551560,0.940933,0.956593,0.592320,-0.007206,-0.603870,-0.960693,-0.935955,-0.539481,0.071260,0.653699,0.976506,0.911472,0.484426,-0.135021,-0.700841,-0.988306,-0.883243,-0.427380
-0.334988,0.295089,0.807965,0.999939,0.794765,0.273931,-0.355700,-0.844057,-0.997178,-0.754246,-0.211749,0.414849,0.876681,0.990319,0.710629,0.148697,-0.472294,-0.905702,-0.979390,-0.664091,-0.085033,0.527797,0.931001,0.964437,0.614824,0.021020,-0.581132,-0.952475,-0.945521,-0.563031,0.043079,0.632079,0.970035,0.922719,0.508925,-0.107001,-0.680429,-0.983609,-0.896126,-0.452727,0.170484,0.725982,0.993141,0.865851,0.394668,-0.233266,-0.768553,-0.998592,-0.832017,-0.334988
-0.239249,0.389003,0.862753,0.993842,0.730204,0.176548,-0.447227,-0.893376,-0.984701,-0.684929,-0.113122,0.503614,0.920328,0.971513,0.636839,0.049230,-0.557931,-0.943498,-0.954333,-0.586133,0.014863,0.609956,0.962791,0.933231,0.533018,-0.078896,-0.659474,-0.978128,-0.908295,-0.477713,0.142604,0.706283,0.989445,0.879627,0.420444,-0.205727,-0.750189,-0.996696,-0.847343,-0.361448,0.268004,0.791012,0.999852,0.811578,0.300967,-0.329180,-0.828585,-0.998899,-0.772478,-0.239249
-0.141120,0.479029,0.908921,0.977815,0.658346,0.077401,-0.534286,-0.933769,-0.962385,-0.608767,-0.013364,0.587347,0.954780,0.943000,0.556686,-0.050728,-0.637995,-0.971867,-0.919740,-0.502318,0.114611,0.686020,0.984961,0.892701,0.445886,-0.178024,-0.731227,-0.994007,-0.861994,-0.387621,0.240705,0.773429,0.998969,0.827745,0.327763,-0.302397,-0.812453,-0.999825,-0.790094,-0.266559,0.362846,0.848139,0.996573,0.749197,0.204259,-0.421804,-0.880339,-0.989227,-0.705220,-0.141120
-0.041581,0.564270,0.946008,0.952017,0.579911,-0.022520,-0.616006,-0.964832,-0.930453,-0.526523,0.086527,0.665211,0.979692,0.905065,0.470971,-0.150179,-0.711683,-0.990526,-0.875958,-0.413484,0.213214,0.755230,0.997289,0.843252,0.354298,-0.275373,-0.795674,-0.999955,-0.807080,-0.293656,0.336401,0.832848,0.998511,0.767592,0.231807,-0.396046,-0.866600,-0.992964,-0.724950,-0.169006,0.454063,0.896791,0.983337,0.679329,0.105510,-0.510215,-0.923296,-0.969670,-0.630917,-0.041581
0.058374,0.643872,0.973642,0.916708,0.495682,-0.122215,-0.691572,-0.986255,-0.889224,-0.439018,0.185554,0.736429,0.994815,0.858087,0.380551,-0.248130,-0.778261,-0.999287,-0.823424,-0.320519,0.309687,0.816894,0.999653,0.785377,0.259171,-0.369971,-0.852170,-0.995911,-0.744103,-0.196757,0.428735,0.883945,0.988077,0.699771,0.133535,-0.485737,-0.912088,-0.976182,-0.652563,-0.069764,0.540743,0.936482,0.960276,0.602674,0.005707,-0.593527,-0.957029,-0.940424,-0.550309,0.058374
0.157746,0.717042,0.991548,0.872239,0.406500,-0.220690,-0.760227,-0.997823,-0.839111,-0.347127,0.282727,0.800289,0.999998,0.802535,0.286327,-0.343602,-0.837062,-0.998064,-0.762662,-0.224351,0.403065,0.870396,0.992028,0.719655,0.161454,-0.460872,-0.900152,-0.981916,-0.673690,-0.097892,0.516786,0.926210,0.967770,0.624957,0.033929,-0.570575,-0.948462,-0.949646,-0.573656,0.030174,0.622020,0.966817,0.927620,0.519998,-0.094154,-0.670909,-0.981198,-0.901782,-0.464203,0.157746
0.255541,0.783046,0.999547,0.819055,0.313256,-0.316959,-0.821287,-0.999422,-0.780614,-0.251767,0.377075,0.856152,0.995190,0.738965,0.189243,-0.435641,-0.887500,-0.986869,-0.694280,-0.125942,0.492416,0.915201,0.974492,0.646742,0.062123,-0.547169,-0.939140,-0.958111,-0.596546,0.001951,0.599673,0.959221,0.937793,0.543899,-0.066017,-0.649713,-0.975360,-0.913621,-0.489017,0.129812,0.697083,0.987491,0.885695,0.432125,-0.193073,-0.741588,-0.995565,-0.854130,-0.373458,0.255541
0.350783,0.841227,0.997558,0.757687,0.216883,-0.410061,-0.874140,-0.991034,-0.714317,-0.153892,0.467655,0.903461,0.980438,0.668011,0.090269,-0.523326,-0.929070,-0.965813,-0.618961,-0.026274,0.576847,0.950861,0.947219,0.567367,-0.037828,-0.627998,-0.968745,-0.924732,-0.513442,0.101774,0.676568,0.982648,0.898446,0.457406,-0.165303,-0.722358,-0.992513,-0.868468,-0.399492,0.228152,0.765180,0.998299,0.834921,0.339935,-0.290064,-0.804857,-0.999983,-0.797943,-0.278982,0.350783
0.442520,0.891003,0.985603,0.688748,0.118342,-0.499067,-0.918260,-0.972745,-0.640882,-0.054479,0.553562,0.941743,0.955890,0.590383,-0.009608,-0.605783,-0.961357,-0.935107,-0.537457,0.073656,0.655515,0.977021,0.910481,0.482323,-0.137401,-0.702553,-0.988670,-0.882114,-0.425207,0.200581,0.746703,0.996256,0.850122,0.366344,-0.262937,-0.787786,-0.999748,-0.814637,-0.305975,0.324212,0.825631,0.999132,0.775805,0.244349,-0.384156,-0.860084,-0.994411,-0.733784,-0.181719,0.442520
0.529836,0.931875,0.963799,0.612928,0.018619,-0.583085,-0.953204,-0.944736,-0.561045,0.045479,0.633939,0.970616,0.921791,0.506855,-0.109389,-0.682187,-0.984039,-0.895058,-0.450583,0.172850,0.727632,0.993419,0.864646,0.392460,-0.235601,-0.770087,-0.998716,-0.830682,-0.332724,0.297383,0.809378,0.999910,0.793305,0.271620,-0.357944,-0.845343,-0.996994,-0.752667,-0.209401,0.417034,0.877834,0.989982,0.708937,0.146321,-0.474410,-0.906718,-0.978902,-0.662293,-0.082640,0.529836
0.611858,0.963437,0.932366,0.530984,-0.081290,-0.661278,-0.978624,-0.907288,-0.475601,0.144981,0.707981,0.989790,0.878481,0.418264,-0.208077,-0.751775,-0.996889,-0.846065,-0.359208,0.270317,0.792480,0.999891,0.810172,0.298676,-0.331447,-0.829928,-0.998784,-0.770950,-0.236916,0.391214,0.863965,0.993573,0.728560,0.174183,-0.449374,-0.894453,-0.984279,-0.683176,-0.110735,0.505688,0.921265,0.970941,0.634985,0.046831,-0.559923,-0.944291,-0.953613,-0.584185,0.017265,0.611858
0.687766,0.985373,0.891616,0.443734,-0.180387,-0.732864,-0.994267,-0.860774,-0.385405,0.243036,0.774950,0.999075,0.826395,0.325493,-0.304686,-0.813851,-0.999778,-0.788619,-0.264243,0.365084,0.849409,0.996372,0.747603,0.201907,-0.423981,-0.881476,-0.988872,-0.703515,-0.138742,0.481137,0.909920,0.977309,0.656536,0.075006,-0.536315,-0.934626,-0.961729,-0.606860,-0.010962,0.589289,0.955491,0.942198,0.554689,-0.053127,-0.639842,-0.972430,-0.918795,-0.500240,0.116997,0.687766
0.756802,0.997463,0.841958,0.352051,-0.277682,-0.797127,-0.999975,-0.805660,-0.291359,0.338662,0.834175,0.998377,0.766051,0.229470,-0.398250,-0.867796,-0.992677,-0.723294,-0.166638,0.456202,0.897851,0.982898,0.677565,0.103121,-0.512279,-0.924216,-0.969080,-0.629051,-0.039181,0.566251,0.946784,0.951279,0.577953,-0.024921,-0.617897,-0.965461,-0.929570,-0.524479,0.088920,0.667003,0.980171,0.904041,0.468851,-0.152554,-0.713368,-0.990853,-0.874797,-0.411296,0.215561,0.756802
0.818277,0.999587,0.783888,0.256850,-0.372202,-0.853425,-0.995691,-0.742496,-0.194401,0.430904,0.885066,0.987704,0.698053,0.131154,-0.487835,-0.913070,-0.975658,-0.650741,-0.067368,0.542762,0.937322,0.959603,0.600756,0.003305,-0.595459,-0.957722,-0.939605,-0.548302,0.060772,0.645709,0.974187,0.915745,0.493594,-0.124599,-0.693305,-0.986649,-0.888123,-0.436859,0.187914,0.738052,0.995056,0.856851,0.378328,-0.250457,-0.779767,-0.999375,-0.822058,-0.318243,0.311970,0.818277
0.871576,0.991723,0.717985,0.159082,-0.463003,-0.901196,-0.981459,-0.671913,-0.095501,0.518841,0.927113,0.967162,0.623080,0.031528,-0.572546,-0.949221,-0.948890,-0.571687,0.032575,0.623899,0.967428,0.926720,0.517944,-0.096545,-0.672689,-0.981659,-0.900741,-0.462074,0.160117,0.718714,0.991857,0.871061,0.404304,-0.223032,-0.761786,-0.997979,-0.837802,-0.344873,0.285030,0.801727,1.000000,0.801100,0.284025,-0.345857,-0.838374,-0.997912,-0.761106,-0.222010,0.405263,0.871576
0.916166,0.973950,0.644908,0.059726,-0.549178,-0.939963,-0.957420,-0.594616,0.004353,0.601593,0.959897,0.936956,0.541882,-0.068414,-0.651537,-0.975887,-0.912642,-0.486920,0.132193,0.698803,0.987867,0.884578,0.429958,-0.195429,-0.743197,-0.995788,-0.852878,-0.371229,0.257863,0.784538,0.999616,0.817674,0.310974,-0.319236,-0.822655,-0.999337,-0.779110,-0.249442,0.379298,0.857391,0.994952,0.737345,0.186884,-0.437801,-0.888604,-0.986478,-0.692549,-0.123559,0.494506,0.916166
0.951602,0.946446,0.565387,-0.040228,-0.629866,-0.969338,-0.923815,-0.511379,0.104164,0.678335,0.983090,0.897389,0.455269,-0.167671,-0.724017,-0.992803,-0.867275,-0.397288,0.230490,0.766724,0.998436,0.833597,0.337675,-0.292362,-0.806280,-0.999967,-0.796493,-0.276675,0.353032,0.842523,0.997388,0.756117,0.214537,-0.412251,-0.875304,-0.990711,-0.712634,-0.151518,0.469777,0.904489,0.979962,0.666222,0.087876,-0.525372,-0.929956,-0.965187,-0.617072,-0.023873,0.578808,0.951602
0.977530,0.909485,0.480217,-0.139780,-0.704260,-0.989027,-0.880980,-0.423032,0.202934,0.748299,0.996461,0.848855,0.364107,-0.265254,-0.789263,-0.999799,-0.813242,-0.303687,0.326484,0.826984,0.999029,0.774287,0.242019,-0.386372,-0.861307,-0.994154,-0.732150,-0.179356,0.444673,0.892091,0.985194,0.687005,0.115956,-0.501147,-0.919208,-0.972185,-0.639037,-0.052080,0.555561,0.942549,0.955181,0.588442,-0.012010,-0.607693,-0.962016,-0.934253,-0.535430,0.076051,0.657327,0.977530
0.993691,0.863437,0.390250,-0.237935,-0.771617,-0.998835,-0.829342,-0.330458,0.299676,0.810786,0.999875,0.791840,0.269308,-0.360186,-0.846624,-0.996805,-0.751083,-0.207051,0.419216,0.878982,0.989640,0.707241,0.143944,-0.476523,-0.907728,-0.978408,-0.660492,-0.080246,0.531872,0.932744,0.963156,0.611028,0.016217,-0.585035,-0.953928,-0.943946,-0.559054,0.047878,0.635795,0.971191,0.920857,0.504783,-0.111776,-0.683942,-0.984464,-0.893984,-0.448438,0.175215,0.729278,0.993691
0.999923,0.808762,0.296382,-0.333712,-0.831265,-0.998663,-0.769418,-0.234582,0.393424,0.865173,0.993298,0.726913,0.171818,-0.451519,-0.895524,-0.983852,-0.681420,-0.108347,0.507759,0.922197,0.970363,0.633128,0.044431,-0.561912,-0.945079,-0.952887,-0.582234,0.019667,0.613756,0.964078,0.931495,0.528947,-0.083684,-0.663078,-0.979116,-0.906275,-0.473487,0.147358,0.709676,0.990130,0.877331,0.416081,-0.210426,-0.753357,-0.997075,-0.844782,-0.356965,0.272629,0.793942,0.999923
0.996165,0.746006,0.199554,-0.426155,-0.882607,-0.988512,-0.701806,-0.136362,0.483241,0.910914,0.976797,0.654723,0.072610,-0.538341,-0.935478,-0.961068,-0.604949,-0.008560,0.591228,0.956197,0.941390,0.552689,-0.055525,-0.641687,-0.972987,-0.917844,-0.498158,0.119383,0.689508,0.985779,0.890526,0.441580,-0.182749,-0.734496,-0.994521,-0.859549,-0.383188,0.245365,0.776466,0.999175,0.825040,0.323221,-0.306973,-0.815245,-0.999724,-0.787140,-0.261925,0.367319,0.850674,0.996165
0.982453,0.675796,0.100731,-0.514341,-0.925131,-0.968484,-0.627182,-0.036780,0.568230,0.947554,0.950536,0.575991,-0.027322,-0.619784,-0.966084,-0.928682,-0.522433,0.091312,0.668791,0.980644,0.903012,0.466728,-0.154927,-0.715050,-0.991174,-0.873631,-0.409105,0.217906,0.758370,0.997631,0.840660,0.349801,-0.279989,-0.798575,-0.999989,-0.804235,-0.289060,0.340921,0.835498,0.998237,0.764504,0.227131,-0.400452,-0.868987,-0.992384,-0.721633,-0.164269,0.458338,0.898906,0.982453
